MEMBERSHIP_STATUS,MEMBERSHIP_TERM_YEARS_MINMAX_SC,MEMBERSHIP_TERM_YEARS_STD_SC,ANNUAL_FEES_MINMAX_SC,ANNUAL_FEES_STD_SC,MEMBER_MARITAL_STATUS_MOST_CAT,MEMBER_GENDER_MOST_CAT,MEMBER_ANNUAL_INCOME_AVG_MINMAX_SC,MEMBER_ANNUAL_INCOME_AVG_STD_SC,MEMBER_OCCUPATION_CD_CAT,MEMBERSHIP_PACKAGE_CAT,MEMBER_AGE_AT_ISSUE_MINMAX_SC,ADDITIONAL_MEMBERS_CAT,PAYMENT_MODE_CAT,START_DATE_MINMAX_SC
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,0,0.000270003,-0.071880476,4,1,0.467391304,1,0,0.4878327
1,0.23655914,0.063643802,1.00E-09,-0.293146125,1,1,0.000390004,-0.064759343,0,1,0.684782609,2,0,0.54486692
1,0.301075269,0.329678223,0.010000001,0.078875343,1,1,0.000390004,-0.064759343,0,1,0.619565217,2,3,0.550190114
0,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.00019001,-0.076627423,0,1,0.391304348,3,3,0.415209125
0,0.032258065,-0.77879853,0.006000001,-0.069933244,1,1,0.000340011,-0.067726007,0,1,0.358695652,2,0,0.602281369
0,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.00059001,-0.052890551,4,1,0.532608696,1,0,0.218250951
0,0.204301075,-0.069373408,0.040000001,1.194939747,1,1,0.00099001,-0.029153678,0,1,0.72826087,2,0,0.468821293
1,0.139784946,-0.335407829,0.005000011,-0.107135019,1,1,0.00399004,0.148874647,0,0,0.47826087,1,0,0.900380228
1,0.193548387,-0.113712479,0.005729949,-0.079979758,2,1,0.00059001,-0.052890551,0,0,0.326086957,0,1,0.917870722
0,0.430107527,0.861747064,1.00E-09,-0.293146125,1,1,0.000790016,-0.041021758,0,1,0.489130435,3,3,0.52243346
1,0.946236559,2.990022431,5.13E-05,-0.291236018,1,1,0.001481291,0,5,0,0.652173913,0,2,0.630798479
1,0.139784946,-0.335407829,0.001500005,-0.237342756,1,1,0.001440014,-0.002449429,0,0,0.510869565,0,0,0.909505703
1,0.193548387,-0.113712479,0.014379513,0.241802591,3,0,0.000790004,-0.04102247,1,0,0.5,0,1,0.97756654
1,0.870967742,2.67964894,6.06E-05,-0.290891526,1,1,0.001481291,0,0,0,0.5,0,0,0.6121673
1,0.032258065,-0.77879853,0.010000001,0.078875343,1,1,0.000390004,-0.064759343,0,1,0.413043478,2,0,0.87338403
1,0.709677419,2.014562888,0.01000002,0.07887605,1,1,0.000790004,-0.04102247,1,0,0.586956522,0,0,0.718250951
1,0.086021505,-0.55710318,0.004854685,-0.112541458,1,1,0.001481291,0,5,0,0.75,0,2,0.831939163
0,0.344086022,0.507034503,0.008000145,0.004476407,1,1,0.000690007,-0.046956511,0,1,0.47826087,2,1,0.353992395
1,0.086021505,-0.55710318,0.002080313,-0.215754052,1,1,0.000490001,-0.058825303,0,0,0.554347826,1,3,0.90608365
0,0.107526882,-0.46842504,0.000200085,-0.28570257,1,1,0.000340011,-0.067726007,0,1,0.717391304,1,1,0.347148289
0,0.032258065,-0.77879853,0.010000001,0.078875343,1,0,0.001481291,0,0,1,0.77173913,2,0,0.636501901
1,0.47311828,1.039103345,0.020000241,0.450905739,2,1,0.000790016,-0.041021758,0,1,0.315217391,0,1,0.307984791
0,0.086021505,-0.55710318,0.010000001,0.078875343,2,0,0.000790016,-0.041021758,0,1,0.510869565,0,0,0.457034221
1,0.76344086,2.236258238,0.005500029,-0.088533276,1,1,0.000490001,-0.058825303,0,0,0.684782609,0,0,0.861596958
1,0.935483871,2.94568336,5.13E-05,-0.291236167,1,1,0.001481291,0,0,0,0.467391304,0,2,0.631939163
1,0.086021505,-0.55710318,0.002634051,-0.19515381,1,1,0.00059001,-0.052890551,0,0,0.641304348,3,3,0.920152091
1,0.032258065,-0.77879853,1.00E-07,-0.293142442,1,1,0.00099001,-0.029153678,0,1,0.652173913,2,0,0.582509506
1,0.516129032,1.216459625,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.739130435,0,3,0.469581749
1,0.139784946,-0.335407829,0.000309632,-0.281627187,1,0,0.000490001,-0.058825303,0,0,0.532608696,2,0,0.954372624
1,0.032258065,-0.77879853,0.289999999,10.49547637,1,1,0.009790094,0.493062505,0,1,0.630434783,1,3,0.654752852
1,0.989247312,3.167378711,9.65E-06,-0.292787087,1,0,0.000170006,-0.077814516,0,0,0.402173913,0,0,0.676045627
1,0.086021505,-0.55710318,0.002767656,-0.190183417,3,0,0.001481291,0,5,0,0.717391304,0,0,0.868441065
1,0.032258065,-0.77879853,0.002000097,-0.21873826,2,1,0.000740011,-0.043989134,0,1,0.369565217,0,1,0.669961977
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,2,1,0.000710011,-0.045769418,0,1,0.369565217,0,3,0.360456274
0,0.086021505,-0.55710318,0.010102938,0.08270482,1,1,0.001481291,0,0,0,0.434782609,0,0,0.56121673
0,0.376344086,0.640051714,0.040000001,1.194939747,1,1,0.001190016,-0.017284886,0,1,0.543478261,2,0,0.548669202
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,2,0,0.000490013,-0.058824591,0,1,0.652173913,0,0,0.509505703
1,0.032258065,-0.77879853,0.015000001,0.264886077,1,0,0.001790022,0.018320779,0,1,0.358695652,1,0,0.688593156
0,0.086021505,-0.55710318,0.001999989,-0.218742278,1,1,0.000390004,-0.064759343,0,1,0.391304348,3,1,0.241444867
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.000340011,-0.067726007,0,1,0.423913043,2,0,0.493155894
1,0.086021505,-0.55710318,0.002180469,-0.212028034,1,0,0.000270003,-0.071880476,1,0,0.445652174,1,1,0.973764259
1,0.709677419,2.014562888,5.15E-05,-0.291230884,1,0,0.001481291,0,0,0,0.586956522,0,0,0.603802281
1,0.193548387,-0.113712479,0.010000161,0.078881295,1,1,0.004490049,0.178546272,0,1,0.489130435,1,1,0.202661597
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.001481291,0,5,1,0.793478261,0,0,0.515969582
1,0.23655914,0.063643802,1.00E-09,-0.293146125,1,1,0.000490013,-0.058824591,0,1,0.695652174,1,0,0.502661597
1,0.032258065,-0.77879853,0.002000097,-0.21873826,1,1,0.00164002,0.009419363,0,1,0.467391304,2,1,0.526235741
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.001481291,0,5,1,0.717391304,3,0,0.747908745
0,0.086021505,-0.55710318,5.14E-05,-0.29123319,1,1,0.000390004,-0.064759343,0,0,0.445652174,2,0,0.582509506
1,0.086021505,-0.55710318,0.049992561,1.566684431,1,1,0.00099001,-0.029153678,0,0,0.402173913,1,1,0.770342205
1,0.096774194,-0.51276411,1.00E-09,-0.293146125,1,1,0.00059001,-0.052890551,0,1,0.836956522,1,0,0.503422053
1,0.247311828,0.107982872,0.002283945,-0.208178505,1,0,0.000390004,-0.064759343,0,0,0.467391304,3,1,0.95513308
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.619565217,1,0,0.511026616
0,0.032258065,-0.77879853,2.01E-07,-0.293138684,1,0,0.001490019,0.000517947,0,1,0.543478261,2,2,0.594676806
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.304347826,1,0,0.4
1,0.032258065,-0.77879853,1.77E-07,-0.293139577,1,1,0.001490019,0.000517947,0,1,0.532608696,1,1,0.753992395
1,0.440860215,0.906086134,8.10E-08,-0.293143149,1,0,0.000440008,-0.061791967,0,1,0.369565217,1,1,0.22661597
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000490001,-0.058825303,1,1,0.391304348,1,0,0.893536122
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.00059001,-0.052890551,0,1,0.489130435,3,0,0.493155894
1,0.032258065,-0.77879853,0.310000001,11.23951938,1,1,0.088416908,5.158949199,0,1,0.184782609,0,0,0.770342205
0,0.032258065,-0.77879853,0.001300007,-0.244783111,1,0,0.001481291,0,5,1,0.782608696,0,0,0.718250951
1,0.032258065,-0.77879853,0.005000001,-0.107135391,1,0,0.000540005,-0.055857927,0,1,0.489130435,3,0,0.466159696
1,0.086021505,-0.55710318,5.20E-08,-0.293144227,2,1,0.000490001,-0.058825303,1,0,0.315217391,0,0,0.989353612
1,0.193548387,-0.113712479,0.005000001,-0.107135391,1,0,0.001481291,0,3,1,0.630434783,3,0,0.430418251
1,0.139784946,-0.335407829,1.00E-09,-0.293146125,1,1,0.000290007,-0.070693383,4,1,0.304347826,2,3,0.317490494
0,0.182795699,-0.158051549,1.00E-09,-0.293146125,2,1,0.001490019,0.000517947,0,1,0.630434783,0,0,0.428136882
1,0.032258065,-0.77879853,1.01E-07,-0.293142405,1,1,0.000340011,-0.067726007,0,1,0.27173913,1,0,0.282129278
1,0.032258065,-0.77879853,0.005000001,-0.107135391,1,1,0.000490001,-0.058825303,1,1,0.380434783,3,0,0.768821293
0,0.032258065,-0.77879853,0.010000001,0.078875343,1,1,0.000340011,-0.067726007,0,1,0.413043478,2,0,0.639543726
0,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.652173913,0,0,0.548288973
0,0.032258065,-0.77879853,0.010000001,0.078875343,1,0,0.000339999,-0.067726719,0,1,0.445652174,3,0,0.662357414
1,0.139784946,-0.335407829,0.009999981,0.078874599,1,0,0.000182642,-0.077064661,1,0,0.358695652,0,0,0.988593156
1,0.838709677,2.546631729,0.005000036,-0.107134089,1,0,0.000390004,-0.064759343,1,0,0.858695652,0,0,0.941444867
1,0.483870968,1.083442415,0.009999976,0.078874413,1,1,0.000790004,-0.04102247,0,0,0.554347826,2,0,0.886692015
0,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.000490013,-0.058824591,0,1,0.27173913,2,0,0.466159696
1,0.086021505,-0.55710318,0.002237217,-0.209916887,1,1,0.000290007,-0.070693383,1,0,0.445652174,2,1,0.86539924
1,0.086021505,-0.55710318,0.000766754,-0.264621267,1,1,0.001481291,0,5,0,0.72826087,1,0,0.972243346
1,0.827956989,2.502292659,0.000131685,-0.288247197,1,0,0.000530009,-0.056451117,0,0,0.47826087,0,1,0.998479087
1,0.086021505,-0.55710318,0.000394145,-0.278483122,1,1,0.001481291,0,5,0,0.72826087,1,0,0.957794677
0,0.215053763,-0.025034338,1.00E-09,-0.293146125,1,0,0.001481291,0,3,1,0.597826087,2,2,0.292395437
1,0.086021505,-0.55710318,4.81E-05,-0.291357892,1,1,0.000490001,-0.058825303,0,0,0.652173913,2,1,0.823954373
1,0.032258065,-0.77879853,0.140000001,4.915154425,1,1,0.00099001,-0.029153678,4,1,0.423913043,1,0,0.453612167
1,0.032258065,-0.77879853,0.008000241,0.004479978,1,1,0.000640002,-0.049923887,0,0,0.467391304,2,1,0.711787072
1,0.032258065,-0.77879853,0.010000001,0.078875343,1,1,0.000490001,-0.058825303,1,1,0.423913043,2,0,0.861596958
0,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.47826087,0,0,0.283269962
1,0.086021505,-0.55710318,0.002238189,-0.209880726,0,0,0.000890013,-0.035087718,0,0,0.5,0,1,0.947528517
1,0.494623656,1.127781485,1.00E-09,-0.293146125,1,0,0.001481291,0,3,1,0.423913043,3,3,0.490874525
1,0.193548387,-0.113712479,0.014999977,0.264885184,1,1,0.003490031,0.119203022,0,0,0.5,1,0,0.753231939
1,0.247311828,0.107982872,1.00E-09,-0.293146125,1,0,0.00059001,-0.052890551,0,1,0.565217391,3,3,0.441064639
1,0.086021505,-0.55710318,0.005000337,-0.107122891,1,1,0.000790004,-0.04102247,0,0,0.445652174,2,1,0.954372624
0,0.193548387,-0.113712479,0.002000097,-0.21873826,1,1,0.001481291,0,0,1,0.576086957,0,1,0.484410646
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.000340011,-0.067726007,0,1,0.619565217,2,0,0.386692015
1,0.032258065,-0.77879853,0.002000097,-0.21873826,1,1,0.000490001,-0.058825303,1,1,0.576086957,3,1,0.909125475
0,0.23655914,0.063643802,0.004400121,-0.129452215,1,1,0.00059001,-0.052890551,0,1,0.586956522,3,1,0.331178707
0,0.032258065,-0.77879853,0.005000001,-0.107135391,1,1,0.004290043,0.16667748,0,1,0.423913043,1,0,0.590114068
1,0.989247312,3.167378711,0.002121993,-0.214203467,1,1,0.000170006,-0.077814516,0,0,0.47826087,0,1,0.886692015
1,0.086021505,-0.55710318,0.001597661,-0.233709743,1,1,0.000390004,-0.064759343,0,0,0.467391304,1,0,0.67148289
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,2,1,0.00099001,-0.029153678,0,1,0.369565217,0,3,0.59581749
0,0.397849462,0.728729854,0.290000001,10.49547644,1,1,0.029990304,1.691787036,0,1,0.532608696,3,0,0.547148289
1,0.032258065,-0.77879853,0.010000001,0.078875343,1,1,0.001481291,0,0,1,0.641304348,0,0,0.572243346
1,0.376344086,0.640051714,1.00E-09,-0.293146125,1,1,0.000240002,-0.073660759,0,1,0.543478261,1,3,0.520912548
1,0.677419355,1.881545677,0.002540553,-0.198632136,1,0,0.000490001,-0.058825303,0,0,0.326086957,3,1,0.896958175
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.001590016,0.006451987,0,1,0.445652174,1,0,0.493155894
1,0.182795699,-0.158051549,0.002000097,-0.21873826,1,1,0.000690007,-0.046956511,0,1,0.630434783,1,1,0.310646388
1,0.795698925,2.369275449,0.000308991,-0.281651033,2,1,0.000490001,-0.058825303,1,0,0.206521739,0,0,0.965779468
1,0.892473118,2.76832708,0.013499953,0.209081071,1,1,0.000988006,-0.029272601,1,0,0.413043478,0,0,0.770342205
1,0.720430108,2.058901958,0.015387501,0.279301909,2,1,0.001190016,-0.017284886,0,0,0.282608696,0,0,0.631939163
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.000390004,-0.064759343,0,1,0.358695652,3,0,0.327376426
1,0.086021505,-0.55710318,0.002238185,-0.209880875,1,0,0.000840008,-0.038055094,0,0,0.467391304,1,2,0.87338403
0,0.032258065,-0.77879853,0.001053285,-0.253961699,1,1,0.00059001,-0.052890551,1,1,0.402173913,3,1,0.803422053
1,0.086021505,-0.55710318,0.020927957,0.485418766,1,0,0.000490001,-0.058825303,1,0,0.608695652,3,0,0.909505703
0,0.741935484,2.147580098,5.08E-05,-0.29125514,1,0,0.000390004,-0.064759343,0,0,0.27173913,1,3,0.601520913
0,0.032258065,-0.77879853,0.012222201,0.161545954,1,1,0.000790004,-0.04102247,1,1,0.608695652,1,0,0.764258555
0,0.301075269,0.329678223,1.00E-09,-0.293146125,1,1,0.00099001,-0.029153678,0,1,0.413043478,3,3,0.148288973
1,0.408602151,0.773068924,1.10E-08,-0.293145753,1,1,0.000390004,-0.064759343,1,0,0.630434783,1,0,0.886692015
0,0.247311828,0.107982872,0.000149617,-0.287580088,1,1,0.000390004,-0.064759343,1,0,0.543478261,2,3,0.768821293
1,0.086021505,-0.55710318,0.038000035,1.120536718,1,1,0.00099001,-0.029153678,0,0,0.434782609,0,3,0.909505703
0,0.397849462,0.728729854,1.00E-09,-0.293146125,1,1,0.000280011,-0.071286574,0,1,0.423913043,3,0,0.18973384
1,0.032258065,-0.77879853,0.005000001,-0.107135391,1,0,0.000290007,-0.070693383,1,1,0.315217391,3,0,0.893536122
1,0.107526882,-0.46842504,1.00E-09,-0.293146125,1,1,0.00124002,-0.01431751,4,1,0.597826087,1,0,0.357414449
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000340011,-0.067726007,0,1,0.282608696,3,3,0.354372624
1,0.086021505,-0.55710318,0.002675618,-0.193607428,1,1,0.00099001,-0.029153678,0,0,0.619565217,2,0,0.993155894
1,0.086021505,-0.55710318,0.113707509,3.937017278,1,1,0.002925605,0.085708773,0,0,0.597826087,0,1,0.972243346
1,0.247311828,0.107982872,0.001999809,-0.218748974,1,1,0.002090025,0.036123612,0,0,0.489130435,1,1,0.793155894
1,0.032258065,-0.77879853,0.040000001,1.194939747,1,1,0.002490025,0.059860485,1,1,0.72826087,1,0,0.850570342
1,0.52688172,1.260798696,0.053832201,1.709527281,1,1,0.002490025,0.059860485,1,0,0.510869565,1,1,0.80418251
1,0.032258065,-0.77879853,0.005000001,-0.107135391,1,1,0.001490019,0.000517947,0,1,0.52173913,0,0,0.730038023
1,0.193548387,-0.113712479,0.004921701,-0.110048319,1,1,0.002990034,0.089532109,0,0,0.510869565,3,1,0.902281369
1,0.139784946,-0.335407829,0.000399967,-0.278266531,0,0,0.000350008,-0.067132817,1,0,0.597826087,0,0,0.947528517
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,0,0.000490001,-0.058825303,0,1,0.467391304,2,3,0.50608365
1,0.086021505,-0.55710318,0.005225586,-0.098743145,2,1,0.00059001,-0.052890551,1,0,0.413043478,0,0,0.991634981
1,0.032258065,-0.77879853,0.030000001,0.822918279,1,1,0.000690007,-0.046956511,0,1,0.543478261,1,0,0.95513308
1,0.666666667,1.837206607,0.010000001,0.078875343,2,1,0.000490013,-0.058824591,0,1,0.239130435,0,0,0.469581749
1,0.032258065,-0.77879853,8.10E-08,-0.293143149,2,1,0.000279999,-0.071287286,0,1,0.260869565,0,1,0.218631179
0,0.032258065,-0.77879853,0.020000001,0.450896811,1,1,0.000790004,-0.04102247,5,1,0.847826087,0,0,0.661977186
1,0.032258065,-0.77879853,0.014700001,0.253725433,1,1,0.000290007,-0.070693383,0,1,0.358695652,2,0,0.907224335
1,0.430107527,0.861747064,0.005000001,-0.107135391,1,1,0.000670015,-0.048142891,0,1,0.489130435,2,0,0.514068441
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.000300003,-0.070100193,0,1,0.27173913,3,0,0.354372624
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.543478261,0,0,0.466539924
1,0.967741935,3.078700571,0.009999807,0.078868126,1,0,0.001481291,0,5,0,0.706521739,0,0,0.949809886
1,0.086021505,-0.55710318,0.001387075,-0.241543994,1,1,0.00059001,-0.052890551,0,0,0.489130435,2,0,0.914828897
1,0.516129032,1.216459625,5.15E-05,-0.291230065,1,1,0.000390004,-0.064759343,0,0,0.52173913,1,0,0.631939163
1,0.623655914,1.659850327,0.010100001,0.082595558,1,1,0.000890013,-0.035087718,0,1,0.27173913,3,0,0.514828897
1,0.268817204,0.196661012,0.002000001,-0.218741831,1,1,0.000918177,-0.033416388,0,1,0.652173913,1,0,0.550190114
1,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.543478261,0,0,0.302281369
1,0.494623656,1.127781485,0.002000097,-0.21873826,2,1,0.000440008,-0.061791967,0,1,0.304347826,0,1,0.32851711
1,0.569892473,1.438154976,0.030000001,0.822918279,1,0,0.00059001,-0.052890551,0,1,0.358695652,1,0,0.475665399
1,0.365591398,0.595712644,0.003500001,-0.162938611,1,1,0.000890013,-0.035087718,0,1,0.445652174,2,1,0.441064639
1,0.086021505,-0.55710318,0.002010069,-0.21836728,1,0,0.001481291,0,5,0,0.652173913,3,1,0.959695817
0,0.537634409,1.305137766,0.004799923,-0.114578722,1,1,0.001481291,0,5,0,0.717391304,2,3,0.885551331
0,0.086021505,-0.55710318,1.00E-09,-0.293146125,1,1,0.000790004,-0.04102247,0,1,0.413043478,1,0,0.711787072
1,0.333333333,0.462695433,8.10E-08,-0.293143149,1,0,0.000290007,-0.070693383,0,1,0.423913043,1,1,0.424714829
1,0.139784946,-0.335407829,0.000309008,-0.281650401,1,1,0.001690013,0.012386027,0,0,0.326086957,3,0,0.966159696
0,0.032258065,-0.77879853,0.011000001,0.11607749,1,1,0.000770012,-0.042208851,1,1,0.380434783,1,0,0.808365019
0,0.139784946,-0.335407829,0.010000001,0.078875343,1,1,0.000490013,-0.058824591,0,1,0.456521739,2,3,0.354372624
0,0.182795699,-0.158051549,0.005000001,-0.107135391,2,1,0.001481291,0,5,1,0.75,0,0,0.549809886
0,0.032258065,-0.77879853,0.01,0.078875306,1,1,0.000385012,-0.065055582,0,1,0.532608696,1,0,0.755893536
1,0.483870968,1.083442415,1.00E-09,-0.293146125,1,1,0.00099001,-0.029153678,0,1,0.445652174,2,0,0.535741445
1,0.279569892,0.241000083,0.005000001,-0.107135391,2,1,0.00099001,-0.029153678,0,1,0.532608696,0,3,0.447908745
1,0.086021505,-0.55710318,0.101194769,3.471516488,1,1,0.002890025,0.083597357,0,0,0.597826087,0,2,0.918631179
0,0.580645161,1.482494046,0.005077156,-0.104265059,1,1,0.00059001,-0.052890551,0,0,0.445652174,2,0,0.59581749
0,0.655913978,1.792867537,5.15E-05,-0.291230884,2,1,0.001490019,0.000517947,0,0,0.369565217,0,0,0.631939163
1,0.591397849,1.526833116,0.002000097,-0.21873826,2,1,0.000110005,-0.081375083,0,1,0.206521739,0,1,0.213688213
1,1,3.211717781,0.000103001,-0.289314304,1,1,0.001481291,0,0,0,0.304347826,0,0,0.603802281
1,0.193548387,-0.113712479,0.004000001,-0.144337538,1,0,0.000490013,-0.058824591,0,1,0.630434783,2,3,0.422053232
1,0.634408602,1.704189397,0.009999993,0.078875045,1,1,0.001990016,0.03018886,4,0,0.706521739,1,0,0.964638783
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,0,0.000140005,-0.079594799,0,1,0.423913043,1,2,0.417870722
1,0.731182796,2.103241028,5.13E-05,-0.291238473,2,1,0.000540005,-0.055857927,0,0,0.282608696,0,3,0.617110266
1,0.397849462,0.728729854,1.00E-09,-0.293146125,1,1,0.000390004,-0.064759343,0,1,0.413043478,1,0,0.411406844
1,0.139784946,-0.335407829,0.005856143,-0.07528507,1,1,0.001481291,0,5,0,0.75,2,0,0.954752852
0,0.537634409,1.305137766,1.00E-09,-0.293146125,1,1,0.000290007,-0.070693383,0,1,0.391304348,1,2,0.520912548
0,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000290007,-0.070693383,0,1,0.52173913,1,2,0.192015209
0,0.752688172,2.191919168,0.019551852,0.434224706,1,0,0.000640002,-0.049923887,1,0,0.597826087,0,0,0.837262357
0,0.139784946,-0.335407829,1.00E-09,-0.293146125,1,1,0.00099001,-0.029153678,0,1,0.554347826,3,0,0.498859316
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,2,1,0.000339999,-0.067726719,0,1,0.217391304,0,0,0.491254753
1,0.086021505,-0.55710318,0.009998863,0.078833007,1,1,0.000790004,-0.04102247,0,0,0.760869565,1,3,0.871863118
1,0.032258065,-0.77879853,8.10E-08,-0.293143149,2,1,0.000390004,-0.064759343,0,1,0.27173913,0,1,0.346007605
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000390004,-0.064759343,1,1,0.510869565,3,0,0.886692015
0,0.032258065,-0.77879853,8.10E-08,-0.293143149,1,1,0.000490013,-0.058824591,0,1,0.510869565,2,1,0.223954373
1,0.032258065,-0.77879853,1.77E-07,-0.293139577,1,1,0.000390004,-0.064759343,0,1,0.576086957,2,1,0.58365019
1,0.086021505,-0.55710318,6.12E-06,-0.292918336,1,1,0.000290007,-0.070693383,0,0,0.489130435,1,0,0.564258555
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000390004,-0.064759343,0,1,0.608695652,2,0,0.48973384
1,0.107526882,-0.46842504,1.00E-09,-0.293146125,1,1,0.000490013,-0.058824591,0,1,0.826086957,1,0,0.493155894
0,0.193548387,-0.113712479,0.001000001,-0.255943978,1,1,0.001481291,0,0,1,0.586956522,0,0,0.485931559
1,0.494623656,1.127781485,0.000199989,-0.285706142,1,1,0.00099001,-0.029153678,4,0,0.543478261,1,1,0.770342205
1,0.043010753,-0.73445946,1.00E-09,-0.293146125,1,1,0.000290007,-0.070693383,0,1,0.77173913,3,2,0.433460076
1,0.88172043,2.72398801,0.001342337,-0.243208344,1,1,0.001290013,-0.011350846,1,0,0.543478261,0,0,0.984030418
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.003490031,0.119203022,0,1,0.75,2,0,0.903422053
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000290007,-0.070693383,0,1,0.413043478,2,3,0.203422053
1,0.086021505,-0.55710318,0.001820921,-0.225403992,1,1,0.001481291,0,5,0,0.717391304,3,3,0.861596958
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.002490025,0.059860485,0,1,0.434782609,3,0,0.19391635
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,0,0.000339999,-0.067726719,0,1,0.619565217,3,3,0.430798479
0,0.193548387,-0.113712479,0.007500001,-0.014130024,1,0,0.000440008,-0.061791967,0,1,0.456521739,1,0,0.550190114
1,0.139784946,-0.335407829,1.00E-09,-0.293146125,1,1,0.00099001,-0.029153678,0,1,0.423913043,3,0,0.385171103
0,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.001481291,0,0,1,0.608695652,0,3,0.534980989
1,0.139784946,-0.335407829,0.002360277,-0.205338791,3,0,0.000440008,-0.061791967,0,0,0.663043478,0,1,0.939543726
1,0.086021505,-0.55710318,0.001960017,-0.220229322,1,1,0.000490001,-0.058825303,1,0,0.532608696,3,3,0.909505703
1,0.032258065,-0.77879853,1.00E-09,-0.293146125,1,1,0.000309999,-0.069507002,0,1,0.413043478,3,0,0.868821293
1,0.139784946,-0.335407829,0.109999989,3.799089575,1,1,0.00017501,-0.077517565,0,1,0.315217391,3,1,0.366920152
1,0.032258065,-0.77879853,0.002500001,-0.200140758,1,1,0.000470009,-0.060011684,0,1,0.315217391,2,0,0.109505703
0,0.193548387,-0.113712479,0.002000001,-0.218741831,1,1,0.000310011,-0.06950629,0,1,0.304347826,3,0,0.490114068
1,0.23655914,0.063643802,1.00E-09,-0.293146125,1,1,0.000245006,-0.073363808,0,1,0.467391304,3,0,0.317490494
0,0.548387097,1.349476836,1.00E-09,-0.293146125,1,1,0.000490001,-0.058825303,0,1,0.369565217,2,0,0.550190114
1,0.35483871,0.551373573,0.020000001,0.450896811,1,1,0.001990028,0.030189572,0,1,0.576086957,1,0,0.461596958
1,0.032258065,-0.77879853,0.012031101,0.154436623,1,1,0.000339999,-0.067726719,0,1,0.75,3,0,0.896958175
0,0.193548387,-0.113712479,1.00E-09,-0.293146125,2,1,0.000490013,-0.058824591,0,1,0.239130435,0,0,0.490874525
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.000240002,-0.073660759,0,1,0.510869565,2,0,0.493155894
1,0.032258065,-0.77879853,0.010000001,0.078875343,1,1,0.000365008,-0.066242675,0,1,0.423913043,2,3,0.959695817
1,0.462365591,0.994764275,5.01E-07,-0.293127524,1,1,0.001481291,0,0,1,0.043478261,1,0,0.473003802
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,1,1,0.001481291,0,5,1,0.706521739,1,0,0.45095057
1,0.032258065,-0.77879853,0.090000001,3.055047086,1,0,0.000111469,-0.081288205,0,1,0.086956522,2,0,0.909505703
1,0.193548387,-0.113712479,1.00E-09,-0.293146125,2,1,0.000490013,-0.058824591,0,1,0.369565217,0,0,0.487072243
1,0.032258065,-0.77879853,0.010000001,0.078875343,1,1,0.002490025,0.059860485,0,1,0.673913043,1,0,0.526996198
0,0.043010753,-0.73445946,0.010000001,0.078875343,2,0,0.001481291,0,3,1,0.782608696,0,0,0.338022814
1,0.344086022,0.507034503,0.005000001,-0.107135391,1,0,0.000530009,-0.056451117,0,1,0.47826087,2,3,0.270342205
